image,amusement_Mean,amusement_Std,anger_Mean,anger_Std,attachment love_Mean,attachment love_Std,awe_Mean,awe_Std,craving_Mean,craving_Std,disgust_Mean,disgust_Std,excitement_Mean,excitement_Std,fear_Mean,fear_Std,joy_Mean,joy_Std,neutral_Mean,neutral_Std,nurturant love_Mean,nurturant love_Std,sadness_Mean,sadness_Std,positive_Mean,positive_Std,negative_Mean,negative_Std,calm_Mean,calm_Std,aroused_Mean,aroused_Std,motivated to approach_Mean,motivated to approach_Std,motivated to avoid_Mean,motivated to avoid_Std
amusement_new_10.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.08,0.274,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,5.08,0.274,1.04,0.1979,6.0,0.0,1.0,0.0,5.0,0.0,2.58,0.4986,6.0,0.0,1.0,0.0
amusement_new_11.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.66,0.4785,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.04,0.1979,6.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,1.64,0.4849
amusement_new_12.jpg,6.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,1.04,0.1979,5.0,0.0,2.0,0.0,2.0,0.0,3.68,0.4712,4.0,0.0,2.0,0.0
amusement_new_13.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.06,0.2399,2.0,0.0,5.96,0.1979,1.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,4.92,0.274,6.0,0.0,1.88,0.3283
amusement_new_14.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.04,0.1979,1.08,0.274,6.0,0.0,2.0,0.0,4.06,0.2399,1.08,0.274,6.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0
amusement_new_15.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.02,0.1414,6.0,0.0,2.0,0.0,5.52,0.5047,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,2.94,0.2399,6.0,0.0,2.0,0.0
amusement_new_15_midj_af.jpg,5.98,0.1414,1.0,0.0,6.0,0.0,3.0,0.0,2.78,0.4185,1.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.02,0.1414,5.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0
amusement_new_15_midj_as.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.4,0.4949,1.0,0.0,3.0,0.0,1.96,0.1979,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0
amusement_new_15_midj_euna.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.02,0.1414,6.0,0.0,2.0,0.0,5.52,0.5047,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,2.94,0.2399,6.0,0.0,2.0,0.0
amusement_new_15_midj_sa.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.98,0.1414,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,5.92,0.274,3.0,0.0,6.0,0.0,1.0,0.0
amusement_new_16.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.72,0.4536,3.56,0.5014,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.9,0.303,6.0,0.0,1.0,0.0
amusement_new_16_midj_af.jpg,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.86,0.3505,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,3.86,0.3505,3.0,0.0,5.98,0.1414,1.96,0.1979
amusement_new_16_midj_as.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.38,0.4903,5.02,0.1414,1.0,0.0,6.0,0.0,1.0,0.0,5.88,0.3283,3.0,0.0,6.0,0.0,1.0,0.0
amusement_new_16_midj_euna.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.72,0.4536,3.56,0.5014,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.9,0.303,6.0,0.0,1.0,0.0
amusement_new_16_midj_sa.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.72,0.4536,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.1,0.303,3.0,0.0,6.0,0.0,1.0,0.0
amusement_new_17.jpg,6.0,0.0,1.96,0.1979,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.06,0.2399,5.52,0.5047,2.0,0.0,6.0,0.0,1.02,0.1414,3.02,0.1414,3.0,0.0,6.0,0.0,2.0,0.0
amusement_new_19.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,3.4,0.4949,1.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,2.66,0.4785,6.0,0.0,1.36,0.4849
amusement_new_21.jpg,6.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.02,0.1414,3.0,0.0,1.82,0.3881,5.98,0.1414,3.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,5.52,0.5047,2.94,0.2399,6.0,0.0,2.0,0.0
amusement_new_22.jpg,6.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,2.98,0.1414,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0
amusement_new_24.jpg,6.0,0.0,1.0,0.0,4.0,0.0,2.58,0.4986,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.66,0.4785,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,3.98,0.1414,2.72,0.4536,5.0,0.0,1.96,0.1979
amusement_new_25.jpg,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.86,0.3505,3.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,2.4,0.4949,5.98,0.1414,2.0,0.0
amusement_new_26.jpg,5.96,0.1979,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,5.98,0.1414,1.0,0.0,4.0,0.0,2.04,0.1979,4.98,0.1414,2.0,0.0
amusement_new_27.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.72,0.4536,2.0,0.0,1.0,0.0,5.98,0.1414,1.0,0.0,6.16,0.3703,2.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,3.2,0.4041,6.0,0.0,1.0,0.0
amusement_new_30.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.04,0.1979,1.08,0.274,4.0,0.0,1.0,0.0,6.0,0.0,2.02,0.1414,5.52,0.5047,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0
amusement_new_31.jpg,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.98,0.1414,2.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,1.64,0.4849,6.0,0.0,1.0,0.0,3.68,0.4712,3.0,0.0,5.0,0.0,2.0,0.0
amusement_new_31_midj_af.jpg,5.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,2.9,0.303,1.0,0.0,4.66,0.4785,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,3.98,0.1414,3.0,0.0,6.0,0.0,2.0,0.0
amusement_new_31_midj_as.jpg,5.0,0.0,1.82,0.3881,5.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,5.1,0.303,3.0,0.0,5.02,0.1414,2.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,5.02,0.1414,2.0,0.0
amusement_new_31_midj_euna.jpg,5.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.98,0.1414,2.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,1.64,0.4849,6.0,0.0,1.0,0.0,3.68,0.4712,3.0,0.0,5.0,0.0,2.0,0.0
amusement_new_31_midj_sa.jpg,5.98,0.1414,1.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,5.96,0.1979,1.02,0.1414
animals_173_h_midj.jpg,4.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.24,0.4314,1.0,0.0,4.66,0.4785,3.0,0.0,3.4,0.4949,2.0,0.0,5.96,0.1979,1.0,0.0,6.0,0.0,2.0,0.0,4.48,0.5047,2.0,0.0
poshighnonsoc_11_midj.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.08,0.274,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0
poshighnonsoc_11_midj_af.jpg,4.04,0.1979,1.0,0.0,6.0,0.0,3.0,0.0,2.04,0.1979,1.0,0.0,3.98,0.1414,1.0,0.0,6.0,0.0,2.24,0.4314,5.24,0.4314,2.0,0.0,6.0,0.0,1.36,0.4849,5.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0
poshighnonsoc_11_midj_as.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.86,0.3505,1.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.02,0.1414,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,1.04,0.1979
poshighnonsoc_11_midj_euna.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.08,0.274,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0
poshighnonsoc_11_midj_sa.jpg,6.0,0.0,1.0,0.0,6.0,0.0,2.98,0.1414,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.16,0.3703,2.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,2.9,0.303,3.0,0.0,6.0,0.0,1.0,0.0
poshighnonsoc_19_midj.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.98,0.1414,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.04,0.1979,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0
poshighnonsoc_19_midj_af.jpg,5.96,0.1979,1.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.02,0.1414,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,1.06,0.2399
poshighnonsoc_19_midj_as.jpg,6.0,0.0,2.0,0.0,6.0,0.0,3.4,0.4949,2.0,0.0,1.0,0.0,3.0,0.0,1.36,0.4849,5.08,0.274,3.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,5.02,0.1414,3.0,0.0,6.0,0.0,2.0,0.0
poshighnonsoc_19_midj_euna.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.04,0.1979,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0
poshighnonsoc_19_midj_sa.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.08,0.274,3.0,0.0,5.04,0.1979,2.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,1.54,0.5035
9340_midj.jpg,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.24,0.4314,1.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0
anger_new_1.jpg,4.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.56,0.5014,3.0,0.0,1.08,0.274,3.94,0.2399,3.0,0.0,3.98,0.1414,3.0,0.0,3.0,0.0,2.78,0.4185,3.0,0.0
anger_new_10.jpg,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,4.16,0.3703,3.86,0.3505,3.0,0.0,3.0,0.0,5.0,0.0
anger_new_11.jpg,1.0,0.0,3.98,0.1414,2.0,0.0,2.78,0.4185,1.0,0.0,5.98,0.1414,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0
anger_new_11_midj_af.jpg,1.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.8,0.4041,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,2.24,0.4314,6.0,0.0
anger_new_11_midj_as.jpg,2.0,0.0,4.0,0.0,2.0,0.0,2.06,0.2399,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,2.9,0.303,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.14,0.3505
anger_new_11_midj_euna.jpg,1.0,0.0,3.98,0.1414,2.0,0.0,2.78,0.4185,1.0,0.0,5.98,0.1414,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0
anger_new_11_midj_sa.jpg,1.04,0.1979,4.04,0.1979,2.0,0.0,3.0,0.0,1.04,0.1979,6.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.98,0.1414,2.98,0.1414,6.0,0.0,2.0,0.0,6.0,0.0,2.78,0.4185,3.86,0.3505,3.0,0.0,6.0,0.0
anger_new_13.jpg,6.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0
anger_new_14.jpg,1.0,0.0,6.0,0.0,2.0,0.0,1.04,0.1979,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.98,0.1414
anger_new_14_midj_af.jpg,5.0,0.0,6.0,0.0,2.0,0.0,2.04,0.1979,1.98,0.1414,3.0,0.0,5.0,0.0,5.9,0.303,2.0,0.0,2.0,0.0,1.76,0.4314,2.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,5.9,0.303,2.0,0.0,6.0,0.0
anger_new_14_midj_as.jpg,2.0,0.0,7.0,0.0,1.0,0.0,2.4,0.4949,1.0,0.0,5.98,0.1414,6.0,0.0,6.0,0.0,1.0,0.0,1.44,0.5014,1.0,0.0,2.0,0.0,1.0,0.0,6.08,0.274,1.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0
anger_new_14_midj_euna.jpg,1.0,0.0,6.0,0.0,2.0,0.0,1.04,0.1979,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,6.98,0.1414
anger_new_14_midj_sa.jpg,6.0,0.0,3.9,0.544,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,4.34,0.5194,6.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,1.76,0.4314,5.0,0.0,3.0,0.0,6.0,0.0
anger_new_15.jpg,2.0,0.0,5.0,0.0,3.68,0.4712,2.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,2.98,0.1414,2.0,0.0,2.78,0.4185,6.0,0.0,2.04,0.1979,6.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0
anger_new_2.jpg,2.94,0.2399,3.86,0.3505,2.0,0.0,2.0,0.0,1.08,0.274,4.0,0.0,2.0,0.0,3.0,0.0,1.04,0.1979,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,2.9,0.303,3.0,0.0,2.0,0.0,5.0,0.0
anger_new_3.jpg,1.0,0.0,4.24,0.4314,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.96,0.1979,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,4.62,0.4903,2.0,0.0,6.0,0.0
anger_new_3_midj_af.jpg,1.0,0.0,5.52,0.5047,2.0,0.0,2.0,0.0,1.12,0.3283,3.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,1.54,0.5035,6.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0
anger_new_3_midj_as.jpg,1.0,0.0,4.1,0.303,1.96,0.1979,2.02,0.1414,1.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.08,0.274,1.12,0.3283,6.0,0.0,1.02,0.1414,6.0,0.0,2.0,0.0,6.0,0.0
anger_new_3_midj_euna.jpg,1.0,0.0,4.24,0.4314,2.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.96,0.1979,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,4.62,0.4903,2.0,0.0,6.0,0.0
anger_new_3_midj_sa.jpg,1.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.96,0.1979,2.0,0.0,6.0,0.0,1.04,0.1979,6.0,0.0,2.0,0.0,6.0,0.0
anger_new_4.jpg,4.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.94,0.2399,5.0,0.0,2.0,0.0,4.24,0.4314,3.0,0.0,5.0,0.0
anger_new_5.jpg,1.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.02,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.86,0.3505,5.28,0.4536
anger_new_5_midj_af.jpg,1.0,0.0,4.02,0.1414,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0
anger_new_5_midj_as.jpg,1.0,0.0,4.0,0.0,2.86,0.3505,4.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,3.08,0.274,3.0,0.0,5.0,0.0
anger_new_5_midj_euna.jpg,1.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.02,0.1414,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.86,0.3505,5.28,0.4536
anger_new_5_midj_sa.jpg,1.0,0.0,5.0,0.0,2.86,0.3505,3.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.14,0.3505
anger_new_6.jpg,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2.04,0.1979,4.0,0.0,2.86,0.3505,3.0,0.0,3.0,0.0,4.62,0.4903
anger_new_8.jpg,2.0,0.0,5.28,0.4536,1.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,2.78,0.4185,1.0,0.0,3.4,0.4949,1.0,0.0,6.0,0.0,1.04,0.1979,4.48,0.5047,2.0,0.0,6.0,0.0
garbagedump2_midj.jpg,1.0,0.0,5.0,0.0,1.08,0.274,2.0,0.0,1.0,0.0,6.0,0.0,1.96,0.1979,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,3.18,0.3881,2.0,0.0,6.0,0.0
garbagedump4_midj.jpg,1.76,0.4314,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.78,0.4185,1.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0
h038_midj.jpg,1.0,0.0,3.0,0.0,2.98,0.1414,3.02,0.1414,2.0,0.0,3.98,0.1414,2.0,0.0,4.0,0.0,2.0,0.0,2.02,0.1414,3.0,0.0,5.88,0.3283,2.02,0.1414,6.0,0.0,2.0,0.0,3.0,0.0,2.9,0.303,6.0,0.0
landscapes_026_h_midj.jpg,1.0,0.0,5.0,0.0,1.88,0.3283,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,1.12,0.3283,2.0,0.0,2.0,0.0,5.0,0.0,1.04,0.1979,6.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0
